SampleNo	Depth	Age	VERY_COARSE_SAND	COARSE_SAND	MEDIUM_SAND	FINE_SAND	VERY_FINE_SAND	VERY_COARSE_SILT	COARSE_SILT	MEDIUM_SILT	FINE_SILT	VERY_FINE_SILT	CLAY
1825	293.042997	800.24405	0	0	0.0007761689899311	0.0056758034161073	0.0083034062387013	0.0474662545160063	0.124912278952075	0.222533292524254	0.237326485899378	0.159667524819879	0.193338784643668
1829	293.682997	802.84885	0	0	6.30848546919e-05	0.0042048558933178	0.0072683623713063	0.0346692351038871	0.0951573581906536	0.207588747869581	0.258029090438658	0.181780736932946	0.211238528344958
1833	294.322997	805.52925	0	0	0.000185329796959	0.0033948253920081	0.0060322437415791	0.0411549475871261	0.123728582544634	0.229367217643702	0.242933724343695	0.161692322701174	0.191510806249124
1837	294.962997	808.32905	0	0	6.5621468228e-06	0.003441318733589	0.0093908888240827	0.0699259432505559	0.155914572261847	0.229415495177849	0.214666375872738	0.141235668728273	0.176003175004243
1841	295.602997	810.89175	0	0	3.51896199322e-05	0.0038696656051912	0.0076489406542406	0.0677623784072786	0.153318002521681	0.223766271196611	0.213433975658373	0.146023268654165	0.184142307682527
1845	296.242997	813.15735	0	0	9.94068198111e-05	0.0019261244891492	0.0053341647455076	0.0565628227638581	0.148650084547283	0.22435519573879	0.220916671402993	0.152281004646632	0.189874524845977
1849	296.882997	815.33	0	0	0.000134439739135	0.0027747183867292	0.0058373687535054	0.054088877451188	0.147354540371905	0.234084647455126	0.23175681276892	0.14924545503725	0.174723140036241
1853	297.522997	817.3867	0	0	0.001135200594153	0.0057966471266175	0.0128062426628915	0.0743023015158687	0.174574511472316	0.22955017529292	0.203938063498515	0.134318988549644	0.163577869287074
1857	298.162997	819.36005	0	0	2.94540417244e-05	0.0036717982931506	0.0140077151892544	0.0779748076650871	0.161385687516561	0.205539476771766	0.208805354657967	0.145630631397923	0.182955074466566
1861	298.802997	821.19775	0	0.0047197693929088	0.0098886635944985	0.0233821283679776	0.032934036242891	0.0864933429182052	0.159398400547044	0.222935956543712	0.195296938522099	0.122979545973927	0.141971217896737
1865	299.442997	822.9437	0	0	0.0001677661259378	0.0048961027264692	0.0079541842194478	0.0514435565007499	0.136432734752973	0.214823840634321	0.228692099111802	0.1596054811225	0.195984234805799
1869	300.082997	824.50265	0	0	7.272945728e-07	0.0050649824414987	0.0143911555083075	0.0566639486126429	0.150534033197922	0.236463347641429	0.230034817430413	0.14794931204166	0.158897675831554
1873	300.722997	826.13785	0	0	0.0012767299339603	0.0049740582332388	0.0124283025158987	0.061351125160479	0.164864387535401	0.240131636483191	0.217222403180963	0.138915166692845	0.158836190264023
1877	301.362997	827.97375	0	0	0.0014084246175454	0.0090029099853966	0.0166488398580426	0.0725648636551096	0.18059254322605	0.243665850440028	0.209748124779559	0.12597922209115	0.140389221347118
1881	302.002997	830.15225	0	0	2.071336913e-07	0.002500157884743	0.006737132835957	0.0426043244396569	0.124302505378005	0.227624670792902	0.244660174008332	0.16404219111383	0.187528636412882
1885	302.642997	833.1057	0	0	0.0003594795375552	0.0041730028150784	0.0117785703600146	0.0526464155916491	0.132782319410278	0.230207372435748	0.238796271053851	0.154540803700728	0.174715765095098
1889	303.282997	836.32035	0	0	0.0003688286620306	0.0032478577918386	0.0086581770819295	0.0517235987140932	0.141825782734694	0.228207492920674	0.232520026933865	0.152865878848592	0.180582356312283
1893	303.922997	840.32195	0	0	0.0001807641095065	0.0042696163979069	0.0112230160767265	0.0517746015433568	0.145078796818843	0.234121152657665	0.23098554625328	0.150226759571669	0.172139746571046
1897	304.562997	844.27915	0	0	0.0001563233831455	0.0036267384488856	0.0107573384504528	0.050122212315335	0.149256787207828	0.246022087650385	0.229742214667787	0.145043015449431	0.16527328242675
1901	305.202997	848.229	0	0	1.144650013e-07	0.0025278805361884	0.0094900050780518	0.0575584446286637	0.151443718587708	0.206182543379851	0.21423180186721	0.157954627459521	0.200610863997805
1905	305.842997	852.24325	0	0	1.0162705162e-06	0.0034505258705829	0.0107955037503631	0.0538442623743925	0.139726385132616	0.235128600792538	0.23739769515797	0.150431824801896	0.169224185849125
1909	306.482997	856.3425	0	0	4.74742462427e-05	0.0041725739275675	0.0178246099102483	0.0869249017435463	0.178048779879182	0.221823633484724	0.199361391360812	0.130754341491986	0.161042293955692
1913	307.122997	860.3957	0	0	2.970716459e-07	0.0019648779867955	0.0108934238994137	0.0687976104395498	0.160962023733314	0.242622656349868	0.223639649577751	0.13583080463888	0.155288656302782
1917	307.762997	864.3502	0	0	1.24980960177e-05	0.0034434902766229	0.0094812314384067	0.0501372081673706	0.139638648489584	0.229059613477609	0.227871086372219	0.153587051821962	0.186769171860209
1921	308.402997	868.14435	0	0	1.80121419116e-05	0.0026542675634626	0.0158845908735312	0.0782450561191856	0.155912179779383	0.220316667882971	0.212275396792609	0.142710441064326	0.17198338778262
1925	309.042997	870.56105	0	0	9.6482308793e-06	0.0057798853977308	0.0179278991045647	0.0994732133489942	0.19614216806371	0.234005220105466	0.187086950003401	0.115897451174	0.143677564571254
1929	309.682997	872.9032	0	0	0.000760535385588	0.0061544699867376	0.0147151877516225	0.0646060463804987	0.141728903872991	0.224433845833821	0.226395099451361	0.150171460299663	0.171034451037717
1933	310.322997	874.65855	0	0	0.0002619953151386	0.0073146504326171	0.0155276266958519	0.0663123551327516	0.148417832588226	0.227374151330901	0.22153207350036	0.146166107036033	0.16709320796812
1937	310.962997	876.43965	0	0	8.271764448e-06	0.0060264095887508	0.0182494872422256	0.0800861051872669	0.170113808419311	0.236468639800117	0.209555739862695	0.13138018092706	0.148111357208126
1941	311.602997	878.5754	0	0	0.000150977591716	0.0043167701681804	0.0089490583087937	0.0478060704377039	0.124372283121025	0.223207033689279	0.242271458419705	0.164775355323057	0.18415099294054
1945	312.242997	880.7031	0	0	4.6256116927e-06	0.0047573579586025	0.0169438243106395	0.0759241372662145	0.158464631575745	0.22532549944184	0.211734606764871	0.141970803647034	0.164874513423362
1949	312.882997	882.6304	0	0	0.0001031471621714	0.0045276154826167	0.0095220938846816	0.0426987789668703	0.108053651647898	0.206770946160889	0.245662675296297	0.177459455571149	0.205201635827426
1953	313.522997	884.5631	0	0	0.0001536029756787	0.0040285269434154	0.0080013338999776	0.0355501789174089	0.0946739938616274	0.197707108334075	0.252197662525764	0.187871498592815	0.219816093949239
1957	314.162997	886.66125	0	0	1.26150687347e-05	0.0042989933655564	0.0166425745076684	0.0788428300102183	0.159541227788562	0.22176755728204	0.209406030887426	0.14067060814006	0.168817562949734
1961	314.802997	888.7826	0	0	2.6741765025e-05	0.00267003285781	0.0092538394100448	0.0545282853799137	0.142582904294481	0.237456858136947	0.232905769837245	0.1500437775391	0.170531790779434
1965	315.442997	891.88275	0	0	4.9198395558e-06	0.0023769377543557	0.0048220335988012	0.0299102813690471	0.0987541956106798	0.234214084551437	0.267059851101034	0.175006216177285	0.187851479997804
1969	316.082997	894.99485	0	0	4.2047678128e-06	0.0027062944122179	0.0054891364397671	0.0399529587527183	0.131995183628872	0.260578175124379	0.244258485637923	0.148045421418415	0.166970139817894
1973	316.722997	898.7944	0	0	7.6613712031e-06	0.0030583291842654	0.0073158172223778	0.0484538652009223	0.138956085046377	0.245872858327987	0.237440376794659	0.150484933446138	0.16841007340607
1977	317.362997	902.6048	0	0	5.47716086795e-05	0.0069131915437521	0.0382387154799676	0.0931624688035167	0.153046809680601	0.223096825588835	0.205076764037899	0.128040024050963	0.152370429205786
1981	318.002997	906.16625	0	0	5.54984129567e-05	0.0023110365308045	0.0107443598471825	0.0648521830311412	0.156918949932953	0.23563203742666	0.215820913028371	0.139929502236024	0.173735519553908
1985	318.642997	909.7202	0	0	2.6048943714e-06	0.0033114133094602	0.0127930824947105	0.0737493605009785	0.172855336230914	0.236167352669429	0.208850504473498	0.132771890655931	0.159498454770708
1989	319.282997	914.30825	0	0	0.0002830633848377	0.0026392830613147	0.005986665204948	0.0455693124191884	0.139850458245242	0.247628124339524	0.238634219802591	0.150635875653244	0.16877299788911
1993	319.922997	919.0874	0	0	0.0006336087222089	0.0033830423267073	0.0102269941853446	0.0494097964020669	0.122334111301048	0.221174879968364	0.239485295855295	0.164078207598917	0.189274063640048
1997	320.562997	921.10345	0	0	7.3786945201e-06	0.0027810543277997	0.0058078523476391	0.0315303406392734	0.0876329292645981	0.200825005186674	0.260954444397211	0.19155973116228	0.218901263980005
2001	321.202997	922.6238	0	0	0.000118717364952	0.0031956961830009	0.0053904650310156	0.02960657042056	0.08340863633359	0.194585222361799	0.260922074031815	0.192684933016991	0.230087685256276
2005	321.842997	924.04	0	0	2.27882230764e-05	0.0026768316046066	0.0074712909233015	0.0426205436320457	0.119411392734094	0.229667681381927	0.24759489322042	0.16433010976925	0.186204468511278
2009	322.482997	925.44295	0	0	0	0.0028038538859101	0.0060901749925813	0.0269104358931467	0.0809710269070975	0.200042380751425	0.262800656449537	0.191583646025766	0.228797825094536
2013	323.122997	927.01585	0	0	6.02102074863e-05	0.0033561662568983	0.006236533474639	0.0334884131435516	0.101859576647084	0.221172760938433	0.258609132001932	0.174573074441134	0.200644132888843
2017	323.762997	928.65645	0	0	9.49267045e-08	0.0014173165708184	0.0115705897041648	0.0585079776246005	0.133869617186655	0.222070687662973	0.229352614958656	0.155764254337553	0.187446847027874
2021	324.402997	930.2521	0	0	0	2.8901855946e-06	0.0045299129357082	0.0472060624773245	0.144561851816753	0.244292218686329	0.232322093076301	0.14961141344529	0.1774735573767
2025	325.042997	931.83775	0	0	6.2910945437e-06	0.0031776530865876	0.008279367062535	0.0493753515291129	0.141997036833908	0.240935046938052	0.230506392201013	0.148618766636219	0.177104094618027
2029	325.682997	933.4222	0	0	6.38013728601e-05	0.0040974351225704	0.006466564962872	0.0243550145586335	0.0866175115161051	0.22386452416039	0.273008597495418	0.184300270058074	0.197226280753077
2033	326.322997	935.0292	0	0	0	0	1.5621646745e-06	0.0208342378905838	0.0803886227130513	0.221415773031769	0.280947907120538	0.189589766766639	0.206822130312744
2037	326.962997	936.70695	0	0	2.04824691922e-05	0.0033596942283037	0.0053817222295256	0.0328432606412112	0.116764519826936	0.238139807626929	0.252152017599393	0.164779003661545	0.186559491716965
2041	327.6	938.4111	0	0	0	0	2.9699575348e-06	0.0236329129395019	0.0921171253036231	0.233759809729824	0.273406114451691	0.180564244896652	0.196516822721173
2045	328.24	940.0253	0	0	0.0001397269054112	0.0011400289257022	0.0025676803488536	0.0276706636882205	0.0963020177287828	0.231632817102263	0.270666619976263	0.177787529133544	0.192092916190959
2049	328.88	941.5827	0	0	1.26535776956e-05	0.0024336789158748	0.0049364015238718	0.032233627844994	0.108267044847816	0.233373400037499	0.255095557108761	0.168547547908356	0.195100088235132
2053	329.52	943.26675	0	0	0.0001892700643675	0.0043226091615911	0.0097008501677633	0.0430776044860376	0.111597478864988	0.216371414736726	0.244311607023367	0.171153677209483	0.199275488285677
2057	330.16	944.97595	0	0	6.6767313719e-06	0.0037001473752463	0.0074921561034266	0.0264155141388844	0.0870837068401707	0.229038971786289	0.271814433922417	0.180210530030051	0.194237863072143
2061	330.8	946.76025	0	0	3.06743744616e-05	0.0041835523216996	0.0111039479405167	0.028101217417043	0.0866710182304448	0.228456326541027	0.271640662346956	0.178771510856179	0.191041089971672
2065	331.44	948.59765	0	0	0	0.0161873340433897	0.0618878785942884	0.0597168311902144	0.128995176018502	0.240015492568052	0.203028753226108	0.140386743256972	0.149781791102473
2069	332.08	950.335	0	0	1.620463212e-06	0.004693305239616	0.019580156737909	0.0605513923698157	0.114973733274494	0.218406911438196	0.236884841034708	0.160109966667656	0.184798072774393
2073	332.72	952.0349	0	0	0.0003791426316729	0.004274802474912	0.0091164610015005	0.0252639356027925	0.0771849616599025	0.226040051197977	0.281043786315312	0.18494252653674	0.191754332579191
2077	333.36	953.83915	0	0	4.2614087395e-06	0.0042868654535523	0.0248654088725989	0.0554875677249801	0.124383805447213	0.239594631621679	0.233515590651145	0.151399679661986	0.166462189158106
2081	334	955.74975	0	0	1.58581935802e-05	0.0019231826627734	0.0032808765689552	0.032014765355127	0.114183155936321	0.238770751357735	0.253343265108218	0.166613454334843	0.189854690482448
2085	334.64	957.62065	0	0	0	0	1.02175641499e-05	0.0259192785264848	0.0937457674454833	0.232900764401517	0.273526529698669	0.180414507627107	0.193482934736589
2089	335.28	959.49625	0	0	3.8645743169e-06	0.0040985931530686	0.006910352640416	0.0337558160586344	0.0962733841604846	0.218843768081942	0.263796068995359	0.183816556066329	0.19250159626945
2093	335.92	961.2461	0	0	0	9.313997016e-07	0.0038499626685939	0.0459274906452801	0.137081686869006	0.241665225307027	0.237366013695902	0.151944980755054	0.182163708659435
2097	336.56	962.8904	0	0	5.975054694e-07	0.0026671065016478	0.0058644206268999	0.0455340462929717	0.133880905966198	0.240098660483434	0.23799934186661	0.15412350581225	0.179831414944519
2101	337.2	964.40455	0	0	0	0	7.8178017473e-06	0.0206506118223294	0.0764669662397291	0.198650149352599	0.268888766638842	0.199719306411267	0.235616381733486
2105	337.84	965.7817	0	0	2.7698023968e-06	0.0023572395223155	0.0048375290034718	0.026667524235022	0.0809678498575748	0.192464453014615	0.260186487816843	0.195581675631982	0.236934471115779
2109	338.48	967.0953	0	0	2.98940219668e-05	0.0016301658827173	0.0022168775959884	0.0286722729764047	0.099848771510249	0.23059632732199	0.261890724441761	0.173062319680702	0.202052646568221
2113	339.12	968.3412	0	0	1.07655934184e-05	0.0035470882269688	0.0067127822149576	0.0350352589446429	0.0998880224194525	0.223193540529789	0.260444913953721	0.175088524139214	0.196079103977835
2117	339.76	969.59465	0	0	0.0001160801778786	0.0040578271823852	0.0079199577486352	0.0336479522586689	0.110693230170497	0.231962946560291	0.250144018665517	0.165321796597484	0.196136190638643
2121	340.4	970.862	0	0	0.0002033449424379	0.0041549704343723	0.0112880483419716	0.0531580343359696	0.139360818402046	0.235046876656077	0.229795592244381	0.151686535118196	0.175305779524548
2125	341.04	972.1285	0	0	2.04379453768e-05	0.0025853282596354	0.0047057027412631	0.041026054366549	0.13419940321468	0.240936868454463	0.238641970313113	0.154682521828391	0.183201712876529
2129	341.68	973.44305	0	0	0	0	1.94209346617e-05	0.0285093204635184	0.099407015587464	0.219008235182502	0.263695901397392	0.183051216120872	0.20630889031359
2133	342.32	974.7663	0	0	0	0	8.9848167667e-06	0.0262244113803992	0.101592514334129	0.239860550947023	0.263489586204202	0.17181634173419	0.197007610583289
2137	342.94	976.083	0	0	2.22800629702e-05	0.0017054124052505	0.0023038226803912	0.0252339394180407	0.0944403381847492	0.230938408375727	0.264754668345042	0.176475297587656	0.204125832940173
2141	343.6	977.42655	0	0	2.9194897549e-06	0.0041265097957842	0.0069003322946871	0.0347513264951368	0.107564312387764	0.223742320115825	0.251192622144234	0.170517074847921	0.201202582428894
2145	344.24	978.6277	0	0	0	0	3.7299567943e-06	0.0196088533763752	0.0767661909966724	0.214438584851281	0.27493043906306	0.19142554093018	0.222826660825638
2149	344.88	979.80455	0	0	0.0003250666543022	0.0046760720046389	0.0058503395734488	0.0371382519817197	0.115120337423419	0.220875945556549	0.244757696784632	0.169545880023213	0.201710409998076
2153	345.52	980.9072	0	0	2.93634768113e-05	0.0031378315360731	0.0058384283352892	0.0430708215542549	0.129405004713211	0.224506705485096	0.232540368951619	0.160657382407159	0.200814093540486
2157	346.16	982.0408	0	0	0.0002306577880401	0.0031600755975412	0.0046618289506732	0.0302050132879557	0.0999187164442511	0.220529073454454	0.258595410202591	0.177506731395229	0.205192492879265
2161	346.8	983.30705	0	0	0.0001264238998814	0.0027029215162523	0.0045651138738082	0.0316391379570821	0.106448631606793	0.224781735287333	0.251192843183429	0.171157811035421	0.20738538164
2165	347.44	984.71205	0	0	0.0001165121407333	0.0029745204854646	0.0082848098793504	0.0461597927878589	0.131571471956999	0.227656818768372	0.230066912184916	0.15540732974741	0.197761832048895
2169	348.08	986.68085	0	0	0.0004708356025751	0.0039689482824069	0.0129258592988568	0.0613711975103484	0.135541998082855	0.220647529863707	0.228346486352103	0.153543178881822	0.183183966125326
2173	348.72	988.8569	0	0	0.0001108809006037	0.0039308957359303	0.0099698246250253	0.036582320792086	0.10436140564257	0.226834219880231	0.255892336358721	0.170203725419101	0.192114390645732
2177	349.36	992.2506	0	0	4.806832774e-06	0.0043024612355376	0.0147332064354867	0.0583132643030949	0.14628313929508	0.233740959697841	0.223882659787253	0.145726562486453	0.17301293992648
2181	350	995.60965	0	0	0.0008437222465207	0.0076125456619557	0.0075438321304729	0.0322089946212747	0.0960355378256984	0.222848670519333	0.26287194816691	0.175549965218259	0.194484783609576
2185	350.64	999.22635	0	0	8.17246077326e-05	0.0039769141648316	0.008283444218167	0.0353975170130576	0.106395931852096	0.235021121791662	0.260602520170714	0.167393922809087	0.182846903372652
2189	351.28	1002.772	0	0	0.0001758596894476	0.0040128224890892	0.0046385695140434	0.0386473782756876	0.122325277368269	0.243255355581382	0.250832830458714	0.15857640814724	0.177535498476126
2193	351.92	1005.615	0	0	0	0	2.751842457e-06	0.0218353084706985	0.0834487614166025	0.229641328994827	0.279237681651278	0.183586185339571	0.202247982284567
2197	352.56	1008.4055	0	0	0.0002628357799097	0.0039972562193817	0.0073990151124144	0.0294662382527627	0.0957713513832628	0.230122256123842	0.264827720498453	0.172989826313491	0.195163500316483
2201	353.2	1010.2465	0	0	4.8840470955e-06	0.0033840210427712	0.0065962634237715	0.031485421260262	0.0941032167901733	0.227909675099322	0.26536346460895	0.174830026107934	0.196323027619721
2205	353.84	1012.057	0	0	0.0001658120247926	0.0041336217262461	0.007322821693658	0.0344943675730921	0.0983600459940176	0.223332370364151	0.260997655297583	0.176575364649066	0.194617940677394
2209	354.48	1013.814	0	0	4.13925977e-07	0.0030283461032205	0.0082241333996683	0.0383237034736824	0.0976959959427046	0.215446797107865	0.256925065540541	0.179154104236601	0.20120144026974
2213	355.12	1015.564	0	0	0.000102881707415	0.0044117042113713	0.0132346118002309	0.0363185931007615	0.0866524355219404	0.215102530024091	0.263824542394687	0.183647527271894	0.196705173967609
2217	355.76	1017.316	0	0	3.1266430513e-06	0.0034676109358943	0.0123615699079543	0.0452474467531802	0.111698531202289	0.231196527266771	0.252108268913752	0.166750082562104	0.177166835815004
2221	356.4	1019.058	0	0	2.43111848749e-05	0.0037102602824899	0.0075860389171525	0.0317611086303279	0.0955721212187276	0.221243120273887	0.261068684148053	0.177465684060626	0.201568671283861
2225	357.04	1020.8565	0	0	0.0003090596762626	0.0039754361482353	0.0102434524761351	0.040594397147264	0.0977006028694617	0.22250129302808	0.255751715172133	0.173280660936164	0.195643382546265
2229	357.68	1022.635	0	0	0.0002987747523741	0.0095048636674613	0.0234832080035605	0.0625913337428541	0.120375352119356	0.218571577809042	0.242070563372674	0.165940512453374	0.157163814079305
2233	358.32	1024.343	0	1.334504896e-07	0.0019713844489337	0.0109254634409444	0.0286510958981541	0.0690989757729622	0.130732175933035	0.217355333648616	0.23576362110751	0.155797174400811	0.149704641898544
2237	358.96	1026.052	0	0	0.0008028540590307	0.0064942288425378	0.0199662598462997	0.0626867121811095	0.137729364841604	0.22809625229024	0.23004676316094	0.151246061341017	0.162931503437221
2241	359.6	1027.75	0	0	1.07882603452e-05	0.0040771359661528	0.0118833722054238	0.0640940903595145	0.1461174513169	0.222222658505138	0.22163814666406	0.153409812157777	0.176546544564688
2245	360.24	1029.4685	0	0	0.0006590012411151	0.0050162422309503	0.0129043904772404	0.0503940849386225	0.125689152549632	0.234304524209798	0.244555743385522	0.157439968097267	0.169036892869852
2249	360.88	1030.9785	0	0	0.0001141842775898	0.0040326063856405	0.0124751221259073	0.0599529533005352	0.135843847380768	0.23384789866541	0.23792211692686	0.153585785007686	0.162225485929604
2253	361.52	1032.488	0	0	0.0004250085735999	0.0044798575405484	0.0111103567440202	0.0494223877943276	0.122116631642725	0.230944399690137	0.243031830748099	0.159106854795987	0.179362672470556
2257	362.16	1034.2175	0	0	0.000135901114786	0.0040715814467196	0.0076883106459166	0.045384470039807	0.130402631123984	0.236031067610918	0.239394626300245	0.153787432677463	0.183103979040161
2261	362.8	1036.0065	0	0	0.0003609604091467	0.0047559633892852	0.0121416694463678	0.0596805697580228	0.136157174796484	0.223207431922948	0.230039477484606	0.154790687824964	0.178866064968176
2265	363.44	1038.349	0	0	0.0003688123756209	0.0034963062789837	0.0069641822993058	0.0454342872573672	0.135252774152846	0.246938614248961	0.243485947776709	0.151113243082858	0.166945832527349
2269	364.08	1040.7535	0	0	0.0003431341026676	0.0027854103514053	0.0059734512169475	0.041837705951783	0.139650054359188	0.249400174462938	0.24159819218426	0.151268971450284	0.167142905920526
2273	364.72	1043.2405	0	0	0	0	9.2740914196e-06	0.0229402350820656	0.0789863946151464	0.191386669009411	0.263132271409557	0.199288915508767	0.244256240283633
2277	365.36	1045.7765	0	0	1.19800411737e-05	0.0035778174459417	0.0051726031254652	0.0228493134443603	0.072540118560166	0.182012650350343	0.258661248037536	0.206221748981944	0.248952520013069
2281	366	1048.3885	0	0	3.21311889211e-05	0.0055874977779653	0.0067303131967558	0.027339630709934	0.0788398257307359	0.182161416134706	0.253901529504355	0.201236537911834	0.244171117844793
2285	366.64	1051.034	0	0	0.0004584073533557	0.0037992545323823	0.0047591550195487	0.0279421060044362	0.0913571780777441	0.216167824743897	0.264349136037313	0.182763051471006	0.208403886760316
2289	367.28	1053.521	0	0	2.17356170894e-05	0.0034478730244794	0.0056208418734041	0.0314325905467633	0.0984286276337304	0.224016982113743	0.260353423571572	0.177493546564735	0.199184379054484
2293	367.92	1055.9955	0	0	0	0	1.2370974534e-06	0.0174395725358991	0.0652919063259309	0.195795767425884	0.281201768367458	0.209628108356192	0.230641639891182
2297	368.56	1058.1325	0	0	9.1566842314e-06	0.0032776512631262	0.0063164743377807	0.036679522249897	0.099073003526546	0.221905558296602	0.25961661285449	0.177381307101931	0.195740713685395
2301	369.2	1060.093	0	0	0.0003990270940806	0.012422986760718	0.0137232231598474	0.0379367608082374	0.0962967041177455	0.216729517842857	0.255698717031005	0.174264757932243	0.192528305253266
2305	369.84	1061.8805	0	0	4.795461805e-07	0.0013899008627515	0.0086686561990724	0.0389047801731867	0.107175534378914	0.224195914415618	0.2526921190234	0.173373917181301	0.193598698219575
2309	370.48	1063.556	0	0	0.0004514801617469	0.0044186711594873	0.0115002017624465	0.0475443943775851	0.106997333863308	0.227892713687251	0.25502760362866	0.165845879402316	0.1803217219572
2313	371.12	1065.202	0	0	2.627257131e-07	0.0031029950386619	0.0129964227726967	0.0505257896367355	0.101798168880314	0.229118448209816	0.260094508488092	0.165893462128818	0.176469942119153
2317	371.76	1066.8485	0	0	6.7400647042e-06	0.0063431472458378	0.0128700065060736	0.0339315886468861	0.0745305219102214	0.219117918065921	0.282192811667026	0.192263356404224	0.178743909489106
2321	372.4	1068.527	0	0	2.60363265925e-05	0.0049765246086095	0.027654979393671	0.0805486775260651	0.148041846524611	0.232858227754158	0.218809870102146	0.137410895871782	0.149672941892366
2325	373.04	1070.2575	0	0	0.0012270736177276	0.0078808134238735	0.0186658441892331	0.0509861205768905	0.112450111980132	0.221095030157711	0.241509302657553	0.164169858002022	0.182015845394857
2329	373.68	1072.1445	0	0	0.0007000537782822	0.0078873090921798	0.0182858311556081	0.0682155846910253	0.144393828786281	0.231276341538059	0.228472061029383	0.145908464023621	0.154860525905561
2333	374.32	1074.1875	0	0	0.009005243745763	0.0228653544301586	0.0213481011134569	0.0558472066470227	0.11668258774204	0.210320489963142	0.235246602280676	0.157277840313498	0.171406573764243
2337	374.96	1076.3195	0	0	0.012757336853093	0.0120870821487457	0.0170382977232455	0.0536788764732495	0.121984625389026	0.217514902347604	0.243834892565901	0.160770407482559	0.160333579016576
2341	375.6	1078.5625	0	0	1.65138637301e-05	0.0086722026777805	0.01908685443083	0.039674190293164	0.0902134565890263	0.196289017387186	0.254235982139116	0.184972081728921	0.206839700890247
2345	376.24	1080.8045	0	0	1.52040361528e-05	0.0117726720471403	0.0293128071040486	0.0696960665100822	0.132805529197398	0.210266897211971	0.223230199793328	0.154538384477097	0.168362239622783
2349	376.88	1083.034	0	0	0.0002249321730901	0.0087730977729077	0.0221565913870897	0.0607376082827707	0.139092932820786	0.229067575963845	0.232349041784948	0.147202063813413	0.160396156001149
2353	377.52	1085.295	0	0	0.0003375092583282	0.0085606693788496	0.0234030226806096	0.0631567315534423	0.141153120199479	0.238186441751433	0.230438942577697	0.142103049212786	0.152660513387376
2357	378.16	1087.572	0	0	0.0001079699874518	0.0056508851754322	0.013833777637658	0.0513542788426475	0.135746112954071	0.243766324536707	0.238261276605323	0.15053502397242	0.16074435028829
2361	378.8	1089.8965	0	0	1.65225520492e-05	0.0085505456487336	0.0220450995513662	0.0691697537880138	0.166154731812381	0.248274382538079	0.219517856886116	0.132701472523901	0.13356963469936
2365	379.44	1092.315	0	0	3.72976878374e-05	0.0033736846876325	0.0086303731739008	0.043327609532689	0.123369319252675	0.244223079007436	0.252942989841459	0.160052063620253	0.164043583196117
2369	380.08	1094.6145	0	0	0.0002041087929046	0.0011510091460223	0.0055073587787833	0.0375474503015243	0.114119443477691	0.226095948288979	0.255209065058257	0.170805137019678	0.189360479136161
2373	380.72	1096.74	0	0	3.386811795e-06	0.0017731885880957	0.0025369190069728	0.0253375495774664	0.0865072631821439	0.212100375455932	0.265404083948225	0.188884142609574	0.217453090819795
2377	381.36	1098.842	0	0	1.1171140652e-05	0.0028770699453664	0.0055338312782798	0.0268043390482166	0.0867096004633228	0.202766143320545	0.259472609011684	0.192654513374418	0.223170722417516
2381	382	1100.847	0	0	0.0002847194569273	0.0042520283511973	0.0083163313811338	0.048920040522189	0.132493529032458	0.224962634439307	0.234824726276755	0.15950198325292	0.186444007287113
2385	382.64	1102.768	0	0	0.0002193391308103	0.003196087912983	0.0074499198957261	0.0433523123533313	0.122652124944158	0.225990957229037	0.24447053160323	0.164094667415283	0.188574059515442
2389	383.28	1104.646	0	0	5.2744613459e-06	0.0052119503144781	0.0110147862466333	0.0446554877964621	0.116989913874131	0.216567457678058	0.243056731872061	0.169788387351864	0.192710010404967
2393	383.92	1106.542	0	0	6.6279942748e-06	0.0036049273462693	0.0133576408762114	0.0482804796047837	0.120284900918375	0.227826510562725	0.24600143278484	0.160689137383803	0.179948342528718
2397	384.56	1108.5295	0	0	4.82807944047e-05	0.0031429648087337	0.0115632206844696	0.0480442321049284	0.121118547919974	0.221033493215613	0.239879755110035	0.163044467766056	0.192125037595787
2401	385.2	1110.486	0	0	0.0006760085799012	0.0041821659217026	0.0111116666401809	0.0506064563454046	0.126745969370195	0.224672802985507	0.235919055292193	0.157161735198571	0.188924139666345
2405	385.84	1112.423	0	0	0.0001366281498965	0.0050248540912843	0.0139678768869414	0.0571667859667018	0.146325724393323	0.240862642575401	0.234089755924003	0.148170399192528	0.154255332819921
2409	386.48	1114.3355	0	0	1.5622022493e-05	0.0063030121976651	0.0197000218515002	0.061166487899766	0.129007686542894	0.221020127638173	0.236490784543325	0.156936552804962	0.169359704499221
2413	387.12	1116.208	0	0	0.0005558972446426	0.0043992956290794	0.0082196343376399	0.0410559538834361	0.132111918568091	0.240694905566166	0.241709686297233	0.155605080566938	0.175647627906774
2417	387.76	1118.117	0	0	1.52030593822e-05	0.0033820270201562	0.0057621329980935	0.0303287740561873	0.0954464582299356	0.19992314475328	0.25219509675311	0.187013229431636	0.225933933698219
2421	388.4	1120.185	0	0	0.0004882521345675	0.0034951316553949	0.0085343576042442	0.0455995237580296	0.125601926859548	0.217157128562181	0.231450666964789	0.163483993595474	0.204189018865772
2425	389.04	1122.3205	0	0.0054613179613893	0.0204287469835462	0.0300532396044158	0.0160158155743903	0.0428693491292006	0.12199052369033	0.217076490566418	0.226251631207016	0.149939619157333	0.169913266125961
